un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,再提醒一下：记得少喝奶茶，不吃刚烤面包，远离充电电源，白天多喝水晚上少喝，晚上五点后少吃大餐，每天喝酒不多过一杯，不用冷水服胶囊，睡眠不足八小时人会变笨，手机电池剩一格时不要打电话，剩一格时辐射是平时一千倍，还要记得用左耳接电话，用右耳会直接伤害到大脑，请转发给每一个你珍惜的朋友,,0,0,http://www.weibo.com/2602508600/AxCmjinrc,2014-02-20 18:45,0,0,http://www.weibo.com/1032404935/AxCra7LQS?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 18:57
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,"【“屌丝”男""租女友""回家过年 父母被骗走8万元】盐城响水男子王伟为躲避家人逼婚，以每天500元的价格，在网上“租”了一个女友回家过年，结果不知情的父母被她骗走8万元，最终该女子在东莞落网。（现代快报） 租女友，有风险啊！",,0,0,http://www.weibo.com/1708533224/AxCcomkf1,2014-02-20 18:20,0,0,http://www.weibo.com/1032404935/AxCmtBp6q?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 18:45
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【胖子的烦恼：从小被迫吃饱 可能终生肥胖】美国一项研究发现，父母总逼孩子每顿饭都吃光，易增加孩子终生肥胖的危险。采取“逼迫式喂养”，动辄惩罚孩子，逼着孩子顿顿“光盘”，更易导致孩子从快餐、多盐零食及含糖饮料中寻找安慰。建议在吃饭方面让孩子“量力而行”。http://t.cn/8FYC8XC,,0,0,http://www.weibo.com/2335668333/AxCg9sXeD,2014-02-20 18:30,0,0,http://www.weibo.com/1032404935/AxCmi4VCa?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 18:45
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【男子为亡妻植树七千 卫星地图现“吉他森林”】有网友通过谷歌地图发现阿根廷潘帕斯草原上躺着一把巨型“吉他”。农场主乌雷为纪念因为脑瘤恶化逝世的妻子，和他的几个孩子花费了数年时间，亲自种下这7000棵树，将农场改造成“吉他田”。（广州日报）,,0,0,http://www.weibo.com/1708533224/AxC4JwqWs,2014-02-20 18:01,0,0,http://www.weibo.com/1032404935/AxC7AuaXB?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 18:08
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,"【全球10亿人缺铁性贫血，你是1/10亿吗】研究称,调控人体铁代谢的关键物质铁调素除受肝脏铁含量,炎症等影响外,还受机体铁需求调控。铁调素过度活跃会令血液中含铁量过度下降,进而限制红细胞合成。全球10亿人患缺铁性贫血,你是其中一员吗？专家说,带皮食用黑豆能改善症状http://t.cn/8FQqJqV（新华网）",,0,0,http://www.weibo.com/1708533224/AxBScE4BQ,2014-02-20 17:31,0,0,http://www.weibo.com/1032404935/AxBWB5m02?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 17:41
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【肯德基豆浆被检出含转基因成分 包装并未标识】有网站与国内第三方检测机构对永和大王、麦当劳、7-11和肯德基的豆浆产品进行转基因检测后发现，肯德基豆浆中含有转基因大豆成分，且相关产品包装上并未有转基因食品标识。目前肯德基方面未有回应。http://t.cn/8FQ54vh（中国网）,,0,0,http://www.weibo.com/1708533224/AxBUjAEYX,2014-02-20 17:36,0,0,http://www.weibo.com/1032404935/AxBWeEwNm?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 17:40
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,超全十七种绑鞋帶方法！绑鞋带是一门技术活，你造吗？？@实用小百科（转）,,0,0,http://www.weibo.com/1780417033/AxuZifWcJ,2014-02-19 23:59,0,0,http://www.weibo.com/1032404935/Axv0WtfM0?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-20 00:03
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【女人必看6种美白水果】1.草莓，增白和滋润保湿.2.菠萝，清洁肠道、美白肤色。3.猕猴桃，增白皮肤，增强抗衰老能力。4.柠檬，增白洁肤、去除色斑、紧肤、润肤、抗肌肤老化。5.樱桃，润美容皮肤，抵抗黑色素的形成。5.柚子，去油解腻，美容养颜。6.圣女果，改善皮肤粗糙，祛斑美白。,,0,0,http://www.weibo.com/1652194081/Axtk56fKF,2014-02-19 19:44,0,0,http://www.weibo.com/1032404935/AxtkOjOnH?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 19:46
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【突遇电梯急坠 孕妇科学自救保母子平安】怀孕9个月的周女士坐电梯时遇险：电梯突发故障，连续坠了两次，从13层坠到3楼和2楼间。周女士镇定自若，按照科学自救方法：背靠着电梯壁，双腿分开，微微弯膝，半蹲。18分钟后被救出http://t.cn/8FHbZv2（重庆商报）戳图，学习电梯事故自救指南,,0,0,http://www.weibo.com/1708533224/Axt66pYKi,2014-02-19 19:10,0,0,http://www.weibo.com/1032404935/Axt94a92l?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 19:17
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,卧室内这11种花绝对不能摆放，都来看看吧！原文链接：http://t.cn/8FH6yhk,,0,0,http://www.weibo.com/1740821092/Axt5bqspM,2014-02-19 19:08,0,0,http://www.weibo.com/1032404935/Axt5EzHmV?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 19:09
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,"【""懒得运动""可能是遗传的！】中国科学家日前发现，SLC35D3基因是人类肥胖症的致病基因。长期以来，肥胖症的防治，强调""管住嘴、迈开腿。""而这项研究发现遗传因素在""懒得运动""这一不良行为中的作用，表明药物可在一定程度纠正这种行为异常。""胖纸们""，希望来了！转发周知！",,0,0,http://www.weibo.com/2335668333/Axt1R5mkQ,2014-02-19 19:00,0,0,http://www.weibo.com/1032404935/Axt4T2l7u?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 19:07
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【重庆最轻婴儿1斤3两 脑袋只有鹅蛋大小】昨日，经过90天的竭力治疗，重庆早产双胞胎之一体重仅650克的小双成功存活。他出生时脑袋只有鹅蛋大小，脚掌和手掌只有成人指甲大小，皮肤犹如一层保鲜膜。治疗期间喂奶都要精确到0.5毫升。据悉，这是重庆体重最轻并成活的婴儿（重庆晚报）祝福~,,0,0,http://www.weibo.com/1708533224/Axt2lzDgs,2014-02-19 19:01,0,0,http://www.weibo.com/1032404935/Axt4npk8f?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 19:06
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,太不安全了,iPhone客户端,,,【极限着陆！】一架波音767客机在英国伯明翰机场艰难着陆。大风时速达64公里，在接近地面时，飞行员表现平静，努力确保飞机稳定。但是在飞机到达跑道时，依然可以看到机翼在来回摇摆。由于受横风影响，飞行员似乎强制飞机以直线降落，而非正常情况下的平缓降落。 http://t.cn/8FHLaa8（人民网）,,0,0,http://www.weibo.com/1708533224/AxrB4qPwD,2014-02-19 15:21,0,0,http://www.weibo.com/1032404935/Axsx0ENjs?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:44
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【小心隐私泄露！手机删除信息也能被找回】杭州一老师把手机卖了，数据删了，但几天后在网上看到了自己的照片。实验证明，手机里删除的数据，通过技术大部分都能找回来！“手机的flash芯片用了一种磨损均衡技术，删除不是真删除，而只是做了标记。”如何防范↓转发扩散！,,0,0,http://www.weibo.com/2335668333/AxrEAaPki,2014-02-19 15:29,0,0,http://www.weibo.com/1032404935/Axswwz0HC?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:42
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【网传吃一碗方便面要花32天解毒 假的！】“方便面有毒”的各种传闻经常在网上流传，如一包方便面最多含25种食品添加剂；吃一碗方便面要花32天解毒等等。对此，专家称，考虑到工艺的必要性和成本因素，25种食品添加剂不可能同时添加，送检三种面饼，未检测到常用防腐剂。http://t.cn/8FYKJQf,,0,0,http://www.weibo.com/1905863595/AxrEUy7cI,2014-02-19 15:30,0,0,http://www.weibo.com/1032404935/AxswlljuY?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:42
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【女人身体健康】10个关键部位要特别保护：1.头发：少染发；2.皮肤：避免晒伤；3.乳房：生育能预防乳腺癌；4.肺、膀胱和肾：吸烟伤害最大；5.肠：生育降低直肠癌可能性；6.生殖系统：服避孕药有子宫癌风险；7.膝盖：肥胖加重负担；8.踝和脚：少穿高跟鞋；9.心脏：当心减肥过度；10.肝脏：酗酒伤肝。,,0,0,http://www.weibo.com/2150162074/AxrMocQDC,2014-02-19 15:49,0,0,http://www.weibo.com/1032404935/AxsuXlamD?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:39
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人  //@黄文革延边:噩耗！ 蕨菜以后不能吃了！//@于海青: 蕨菜含有欧蕨伊鲁苷，是一种强致癌物。,iPhone客户端,,,【噩耗，又少了一个菜】蕨菜含有欧蕨伊鲁苷，是一种强致癌物，能导致食道癌和胃癌。把蕨菜当蔬菜的地区其胃癌发病率比其他地方高得多，甚至蕨菜丰富的地区即使不吃蕨菜，食道癌和胃癌发病率也比较高，因为其致癌物能进入饮用水、牛奶等。好吃的蕨菜不能吃了！（转）,,0,0,http://www.weibo.com/1801487174/Axrctmok5,2014-02-19 14:20,0,0,http://www.weibo.com/1032404935/AxssRA9H9?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:33
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【怎样才能拍一张漂亮的证件照？】①穿深色衣服；②涂点BB霜或粉底遮瑕；③双手自然下垂放在膝盖上；④背脊挺直，让脸部出现在相片正中；⑤随意平视前方，不要死盯照相机；⑥若脸部较圆，可以把头稍低一些，下巴微收；⑦最重要的是有好心情，不要紧张，保持放松状态，避免耸肩。,,0,0,http://www.weibo.com/2335668333/Axs2UkFkF,2014-02-19 16:29,0,0,http://www.weibo.com/1032404935/Axsofhlvd?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:22
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,//@刘明148: //@交通北京:#转发微博#戴耳机连续听一小时音乐，听力会明显下降，连续听两小时，真的会对听力造成不可恢复的伤害？！保护您的听力，马上付诸行动吧！,iPhone客户端,,,【长时间戴耳机 听力不能恢复？】实验证明：戴耳机连续听一小时音乐，听力会明显下降，连续听两小时，真的会对听力造成不可恢复的伤害！注意：①每听1小时休息一会儿。②耳机音量调到刚刚听清楚即可。③耳机别只戴一支听。④佩戴头戴式耳机比耳塞式耳机伤害小一些。@CCTV生活提示 http://t.cn/8FTnkO3,,0,0,http://www.weibo.com/2656274875/Axqw5fFyU,2014-02-19 12:36,0,0,http://www.weibo.com/1032404935/Axso0d6y8?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:21
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【奶茶中有牛奶？】珍珠奶茶是否真的含有牛奶一直是大家所质疑的。奶茶配料成分有食用葡萄糖、植脂末、速溶茶粉、食用香精、安赛蜜、柠檬黄、胭脂红、亮蓝，却偏偏没有“牛奶”！奶茶的奶味主要源自奶精，而奶精对心血管危害很大，并含有大量的反式脂肪酸，越喝会越胖越不健康！,,0,0,http://www.weibo.com/1905863595/Axsbb3kKp,2014-02-19 16:50,0,0,http://www.weibo.com/1032404935/AxsmYDaGK?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:19
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【怎么跳绳最减肥？】开始时，仅在原地跳1分钟；等身体适应后延长到3分钟、10分钟，直到一次连续跳半小时。一次跳半小时，就相当于慢跑90分钟的运动量，已是标准的有氧运动减肥的量。（注意饭前和饭后半小时内不要跳绳。不要跳得太快，要特别注意小腿肌肉的伸展状况）.,,0,0,http://www.weibo.com/2615346774/Axsd9FEcE,2014-02-19 16:55,0,0,http://www.weibo.com/1032404935/Axsmst0xO?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:18
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,//@懂点心计学:每一封都很喜欢！关注@每天加一点正能量，每天为自己加点正能量。,iPhone客户端,,,,,,,,,0,0,http://www.weibo.com/1032404935/AxslbgpCv?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-19 17:14
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人  //@懂点心计学:太实用了！,iPhone客户端,,,各种水果的正确吃法！ 大家学习起来！！@实用小百科（转）,,0,0,http://www.weibo.com/1780417033/Axfh8ytx3,2014-02-18 07:59,0,0,http://www.weibo.com/1032404935/AxlrfmIlZ?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 23:40
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,哎哟去,iPhone客户端,,,现在的年轻人，不努力工作，整天就会抱怨社会不公，我有个朋友，是个工人，月薪3000，用一年时间在上海买了别墅：一年间，他上班坐公车，学着自己做饭，不去酒吧，不抽烟，不赌博，省吃俭用，一年后，功夫不负有心人。他终于用辛苦攒下来的3万，加上他爸给的897万在上海买了套别墅…这故事太TMD励志了,,0,0,http://www.weibo.com/1740821092/Axl2MhaZB,2014-02-18 22:40,0,0,http://www.weibo.com/1032404935/Axl48bc1i?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 22:43
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人,iPhone客户端,,,解决衣服鞋子发黄的办法：泛黄的衣服和白靴子有救了！@实用小百科（转）,,0,0,http://www.weibo.com/1780417033/AxknIDUHV,2014-02-18 20:59,0,0,http://www.weibo.com/1032404935/Axko6wL0f?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 21:00
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,//@妈妈天生爱宝宝:烫伤后应先用凉水冲来降温，不能使用盐水、酱油涂抹。春雨总结帖分享给爸爸妈妈们，值得大家仔细阅读。,iPhone客户端,,,【预防和治理宝宝烧伤烫伤全攻略】近日，湖南株洲一名1岁半男童被开水烫伤，本来伤情不重，但孩子奶奶用半包盐撒在其伤口上“急救”，造成孩子创面加深，伤情恶化。烫伤后应先用凉水冲来降温，不能使用盐水、酱油涂抹。春雨总结了如何预宝宝防烧伤烫伤以及正确的处理方式，希望希望对爸妈们有所帮助。,,0,0,http://www.weibo.com/1893826915/A3m3xAvMT,2013-08-05 18:05,0,0,http://www.weibo.com/1032404935/Axkd2o097?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 20:32
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人  //@凝視靈魂-://@常熟谢桥派出所: 转发微博,iPhone客户端,,,【发红的甘蔗，吃不得！剧毒！】网上频频出现有人食用了发红的甘蔗而中毒甚至死亡的新闻，证实：这是真的！发红的甘蔗含有毒代谢物3—硝基丙酸，食用后会导致中枢神经系统受损，呕吐、眩晕、昏迷，甚至死亡！再次提醒您，发红的甘蔗，千万别吃！扩散周知！,,0,0,http://www.weibo.com/2138776467/AxfBic5Gq,2014-02-18 08:48,0,0,http://www.weibo.com/1032404935/Axk5roPDv?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 20:14
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,,iPhone客户端,,,【出租车撞伤小学生 抱上车后又推下去】昨天，小学4年级的学生靳亮孤独地躺在家里的床上。15日，他一个人在九龙坡石新路过马路时，被一辆出租车当场撞倒，原以为出租车司机要送自己去医院，没想到半路上司机叔叔给了他100元，然后把他推下车。目前，靳亮妈妈已向警方报警（CQTV）,,0,0,http://www.weibo.com/1708533224/AxjxxiDzd,2014-02-18 18:50,0,0,http://www.weibo.com/1032404935/AxjBhemQj?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 18:59
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【两男子微信晒同一女子亲密合影】情人节当晚的微信朋友圈，永嘉的小李发现自己两个好哥们王某和朱某晒出的合影照片居然系同一名女性！出于道义，小李深思熟虑后决定告诉两名朋友。王某当时和女孩在一起，两人在大街上争执起来，最终闹进派出所。http://t.cn/8FYpxPu万万没想到，秀恩爱死得快啊！,,0,0,http://www.weibo.com/2335668333/Axjpa4Geb,2014-02-18 18:30,0,0,http://www.weibo.com/1032404935/Axjsh2sBu?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 18:37
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,//@Quincy老五:凌乱了。,iPhone客户端,,,【姐妹俩互换丈夫再婚】刘丽在深圳工作，前夫在老家与其妹妹生活在同一屋檐下，日久生情；事发后，刘丽与同在深圳的妹夫同病相怜，也产生了感情。最终两对夫妻离婚，姐妹俩互换丈夫再婚。详细： http://t.cn/8FYKQUk,,0,0,http://www.weibo.com/2686904145/AxfAStnHx,2014-02-18 08:47,0,0,http://www.weibo.com/1032404935/AxgbgiS6x?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 10:17
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,,iPhone客户端,,,【儿子捡到同学银行卡 母亲教育其后取光卡里钱】小星妈妈在给儿子洗衣服时发现了张银行卡，经过一番教育，小星才说出是捡到同学的卡并且还知道密码。小星妈妈教育了小星，告诉他这样不对。别人的钱和自己的钱要分开。但自己却询问了密码，随后就取光了卡里的4万块……http://t.cn/8FYXBYM（重庆晨报）,,0,0,http://www.weibo.com/1708533224/Axgat0iaW,2014-02-18 10:15,0,0,http://www.weibo.com/1032404935/AxgaJcpsO?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-18 10:16
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人,iPhone客户端,,,【4种零食吃不胖】香港营养师黄依玲指出，爱吃零食的人不妨试试以下4种： 1.豆类:如焗黑豆、芥辣青豆，口感与坚果相似但相对低脂。2.日式紫菜:低卡路里高纤维零食代表，宜选原味低盐的。3.干果或脱水水果片:如蓝莓干或苹果片等含大量膳食纤维。4.米饼:焗烤制成，脂肪较低，每日最多两小包（生命时报）,,0,0,http://www.weibo.com/1708533224/AxbKzC2Mg,2014-02-17 23:00,0,0,http://www.weibo.com/1032404935/AxbLrmKlV?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 23:02
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,//@郑海莲://@Hsinyi_PeriwinkleFloVer:转发微博,iPhone客户端,,,香港爆发大规模反内地游行，称内地人为支那人、并要求支那人滚出香港，口气像日本人一样。小编只想提示香港盆友们，没有内地源源不断向港提供新鲜的水、食物、垃圾回流，一周之内你们就变臭港了。而且90%港星都在内地赚钱哎。另外要说素质，图3、4便是香港今年的新年焰火之后广场的样子好嘛。,,0,0,http://www.weibo.com/1868120090/AxaocbNMc,2014-02-17 19:32,0,0,http://www.weibo.com/1032404935/AxbqJ9UqD?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 22:11
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人,iPhone客户端,,,【美国3岁女童智商爆表 机智到没朋友】医生说太高测不出，可能已超爱因斯坦，1岁时就可以一字不差的背诵听过的故事，现在看的都是五年级的读物，并用IPAD自学西班牙语，门萨现已邀请她加入，医生说她不适合和普通小朋友一起学习玩耍，否则容易得焦虑症……（英国时报）真是机智到没朋友,,0,0,http://www.weibo.com/1708533224/Ax8NZy1gR,2014-02-17 15:30,0,0,http://www.weibo.com/1032404935/Ax8Or4x45?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:32
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【肥胖不是你的错】很多人无论多努力减肥都没啥效果，这或许并不是他们的错~英国纽卡斯尔大学研究人员通过表观遗传学研究方法得出，孩子在母亲子宫中孕育时就被设定了“肥胖”模式。母亲的生活习惯，包括每日饮食、训练量、是否抽烟饮酒等都会给孩子的DNA留下印记，从而改变基因表达。,,0,0,http://www.weibo.com/2615346774/Ax8Hz0pk4,2014-02-17 15:15,0,0,http://www.weibo.com/1032404935/Ax8NXvc8B?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:30
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,好事@西单女孩经纪人  //@绿之源王应鹏:转发微博,iPhone客户端,,,"【婚丧之外，禁止摆酒】为认真开展贵阳市党的群众路线教育实践活动，切实落实""转作风、抓反腐、办实事、树形象""工作要求，着力整治""四风""，贵阳市纪委、市监察局出台了《关于我市党员、国家工作人员婚丧喜庆事宜""四严禁、一严格""》的通知http://t.cn/8Fjm8sK",,0,0,http://www.weibo.com/3474738780/Ax8k4rMIo,2014-02-17 14:17,0,0,http://www.weibo.com/1032404935/Ax8IGov6b?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:17
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@哈哈 //@绿之源王应鹏:,iPhone客户端,,,"儿子5岁看了《鹿鼎记》便大声嚷：“妈，我长大了也要娶七个老婆，一个替我烧饭，一个替我洗澡，一个…” 妈笑说：“那晚上睡觉不需要我陪了！” 儿子愣了一下说：“那不行还得和妈睡！”“那你七个老婆怎么睡？”“让她们和我爸睡吧！”爸听了激动得热泪盈眶说：好孩子,真孝顺！",,0,0,http://www.weibo.com/2814680487/Ax8b6E8Pu,2014-02-17 13:55,0,0,http://www.weibo.com/1032404935/Ax8IswH5J?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:17
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,，@西单女孩经纪人,iPhone客户端,,,【白米饭不是垃圾食品】最近朋友圈被疯转的一篇文章，将白米饭定性为“垃圾食品之王”，还说白米饭与油炸马铃薯条一样危险，小伙伴们都惊呆了。多位专家指出：不靠谱！专家：少吃淀粉类食物，有一定道理的。贸然给白米饭带上“垃圾食品之王”的帽子，有点哗众取宠http://t.cn/8FjozPj（钱江晚报）,,0,0,http://www.weibo.com/1708533224/Ax8pHu21G,2014-02-17 14:31,0,0,http://www.weibo.com/1032404935/Ax8I4AhwY?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:16
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,三六九等@西单女孩经纪人,iPhone客户端,,,【城市出身大学毕业生比农村出身月薪高654元】社科院蓝皮书指出，家庭城乡背景对就业有明显影响。普通本科生城市出身的就业率（87.7%）比农村出身（69.5%）高18.2%，城市本科毕业生月薪（3505元）比农村出身（2851元）高出654元。身份限制、隐形歧视、求职成本高是农村大学生求职“三大难”（新华社）,,0,0,http://www.weibo.com/1708533224/Ax8v4wseA,2014-02-17 14:44,0,0,http://www.weibo.com/1032404935/Ax8HdmRao?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:14
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,@西单女孩经纪人,iPhone客户端,,,【1个炸鸡腿毒性相当于60支香烟】世界卫生组织公布了历时3年的研究结果让人触目惊心：吃烧烤等同吸烟的毒性。研究表明，1个炸鸡腿等同于60支香烟的毒性，1串烤羊肉等同于20支香烟的毒性。吃烧烤和油炸食品容易诱发胃癌、肠癌、乳腺癌、结肠癌等。http://t.cn/8Fjlxt0（新华网）,,0,0,http://www.weibo.com/1708533224/Ax8xzBXyz,2014-02-17 14:50,0,0,http://www.weibo.com/1032404935/Ax8GD1YBe?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:12
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,惯的,iPhone客户端,,,【10岁女孩干家务与父母讨价还价:洗碗起步价50元】成都一10岁女孩，饭来张口，衣来伸手。家长觉得女儿渐渐大了，简单的活儿应学着做，但女儿却跟家长讨价还价。“洗碗一次，起步价50元，扫地、拖地70元，有时候她妈妈做饭，让她去买佐料，还要收跑路费。”女孩父亲说道。（成都晚报）你怎么看？,,0,0,http://www.weibo.com/1708533224/Ax8FDALFt,2014-02-17 15:10,0,0,http://www.weibo.com/1032404935/Ax8G02tnw?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 15:11
西单女孩任月丽,1032404935,http://tp4.sinaimg.cn/1032404935/180/5703248562/0,,转发微博,iPhone客户端,,,【瘦子们注意啦！身材过瘦的7大危害】①骨折危险大。②关节炎和心脏病危险增加3倍。③流产危险增加72%。④自杀危险增加12%。⑤老年肺病危险增加。⑥男人太瘦会导致精子质量差，不育几率大。⑦车祸伤亡几率大。一旦发生车祸，瘦司机比体重正常司机死亡危险大。,,0,0,http://www.weibo.com/2615346774/Ax7gs8vK9,2014-02-17 11:35,0,0,http://www.weibo.com/1032404935/Ax7rVEjyC?from=page_1004061032404935_profile&wvr=6&mod=weibotime,2014-02-17 12:03
