un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,拿杯涨价不断的咖啡，在放方大同的三人游 我在这里:|85度C(长岛店),小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpWNQe6bF?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-31 09:21
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpWhlxHa4?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-31 08:01
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,@两个豆子 @两个豆子之车豆子 @尔稽文武 觉得应该保留你们北部根据地//@庄炯炜:有可能是外高桥自贸区？那要飞起来了//@任志强:放开限制？,小米手机,,,【李克强：上海有条件有基础作新的开放试点】27日至29日，李克强来到长三角地区调研。他鼓励支持上海积极探索，建一个自由贸易区试验区。他说：“中国走到了这一步，就该选择一个新的开放试点。上海完全有条件、有基础实验这件事，要用开放促进改革。”http://t.cn/zTZClAT视频：http://t.cn/zTZNfUr,,0,0,http://www.weibo.com/1618051664/zpRKghhR3,2013-03-30 20:28,0,0,http://www.weibo.com/1005602965/zpWfW5CCW?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-31 07:57
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,有可能是外高桥自贸区？那要飞起来了//@任志强:放开限制？,小米手机,,,【李克强：上海有条件有基础作新的开放试点】27日至29日，李克强来到长三角地区调研。他鼓励支持上海积极探索，建一个自由贸易区试验区。他说：“中国走到了这一步，就该选择一个新的开放试点。上海完全有条件、有基础实验这件事，要用开放促进改革。”http://t.cn/zTZClAT视频：http://t.cn/zTZNfUr,,0,0,http://www.weibo.com/1618051664/zpRKghhR3,2013-03-30 20:28,0,0,http://www.weibo.com/1005602965/zpWdkb6Rm?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-31 07:51
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,#达人生日祝福# @10头鸟差一头 生日快乐！永远好心情，开心每一天！,微博达人,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpW1wx3vM?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-31 07:22
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,没有满五唯一免税，嗯，魔都可以的,小米手机,,,【上海国五条调控细则出台 严禁发放第三套及以上购房贷款】规定要求坚决抑制投资投机性购房；银行业金融机构要进一步落实好首套房贷款的首付比例和贷款利率政策；严格执行第二套住房信贷政策，重点强化对异地、外籍、离异、低龄人群等借款人的贷款资格审查；严禁发放第三套及以上购房贷款。详见长微博,,0,0,http://www.weibo.com/1314608344/zpQWhsRec,2013-03-30 18:25,0,0,http://www.weibo.com/1005602965/zpQYh1Hfv?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 18:30
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,流氓媒体,小米手机,,,请问央视CCTV1，今晚八点二十左右能不能对“群众演员穿帮”做出道歉或者说明？此条大概五点四十左右发。。。。,,0,0,http://www.weibo.com/1220291284/zpQGohn2p,2013-03-30 17:46,0,0,http://www.weibo.com/1005602965/zpQIveEPB?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 17:51
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,老板娘一个，厨师也估计就她，顾客三位，在小小阳光房里面 我在这里:|小客厅咖啡馆,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpOWmnD7y?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 13:20
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,比想象中好 我在这里:|后滩公园,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpO3pD9QN?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 11:04
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,对应美国政府不买中国it产品？,小米手机,,,坚决拥护捍卫日人民报。,,0,0,http://www.weibo.com/2918753171/zpIysqhJV,2013-03-29 21:04,0,0,http://www.weibo.com/1005602965/zpN8M508Z?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 08:45
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,沙宝亮是40/50，尚雯婕是30，杨宗玮10／20，有意思,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpJMYyTbg?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-30 00:13
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,她腰间的是最坚强的泡沫吗？,小米手机,,,我是歌手，张国荣，我，尚雯婕,,0,0,http://www.weibo.com/1429572031/zpJBgz5OP,2013-03-29 23:44,0,0,http://www.weibo.com/1005602965/zpJC054uV?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 23:46
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,回头看，志明与春娇，回到最初的 纯真，是温柔，给你倔强的拥抱，和候鸟一起在这人生海海，大声喊出，爱情万岁,小米手机,,,五月天的第16個生日，像其他日子一樣平凡。依然是坐不完的飛機，寫不完的歌，追不完的夢。 ... 這一切，因為有你存在，所以才能存在，我會繼續珍惜這份無價的平凡。生日快樂，乾杯，敬你們，也敬我的四個兄弟。 http://t.cn/zOaKcQS [ 給我一個支點 一把吉他 我將舉起地球 ],,0,0,http://www.weibo.com/1265020392/zpJz4BfNX,2013-03-29 23:39,0,0,http://www.weibo.com/1005602965/zpJA8woE5?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 23:41
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,选这首歌？宗玮你调皮了，中国梦实现还早啊,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpJvRtcyL?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 23:31
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,就是冷啊。。冬天//@穷游网:#穷游折扣#马来西亚航空 上海往返欧洲机票14年春节期间特价，还可以选择开口航空！而且马来西亚航空是五星航空哟~,小米手机,,,#穷游折扣#4434元起  | @马来西亚航空 上海往返欧洲机票14年春节期间特价，含税往返巴黎4434元/法兰克福4660元/伦敦5175元，可以选择开口航空，如巴黎进法兰克福出往返含税4668元。预订时间：2013年3月29日起。旅行时间：2014年1月至2月。详情：http://t.cn/zTzTiIC,,0,0,http://www.weibo.com/1889659390/zpIV1zFJL,2013-03-29 22:00,0,0,http://www.weibo.com/1005602965/zpJoK1xQB?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 23:13
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,杨宗纬，唱得掏心掏肺，好像是被大盘一泻千里冲垮的散户，好像是相信了谢国忠的痴情空军，嘴里叼了块猪肉，一口下去哗哗的黄浦江母亲河的味道,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpJjM7SDD?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 23:01
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,混合动力的 //@一成不变的吟游诗人:钻石切割呢 //@偶尔勤劳的KK: 摩托骡拉  //@庄炯炜:大哥，车坐不  //@朱Wesley:生意兴隆  //@庄炯炜:,小米手机,,,【万达 分享】传说，有一个叫凯迪的人每天在长安街上拉着客~,,0,0,http://www.weibo.com/2607667467/zpHnvEW0T,2013-03-29 18:05,0,0,http://www.weibo.com/1005602965/zpId4BsVi?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 20:12
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,大哥，车坐不 //@朱Wesley:生意兴隆  //@庄炯炜:,小米手机,,,【万达 分享】传说，有一个叫凯迪的人每天在长安街上拉着客~,,0,0,http://www.weibo.com/2607667467/zpHnvEW0T,2013-03-29 18:05,0,0,http://www.weibo.com/1005602965/zpI09wEcb?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 19:40
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@朱Wesley:这么厉害 //@foguo: //@Frankie_大龙:1200匹马力，简直不敢想象,小米手机,,,"#福特 乐活#如果你觉得662马力的Shelby GT500和850马力的Super Snake都无法满足你的话，OK, 这辆装备着5.8升机械增压V8引擎的Musang Shelby 1000经过特殊调校，最高输出1200马力，当你看到加速时那飞起的前轮，就知道历史上最狂野的野马诞生了！",,0,0,http://www.weibo.com/1651046593/zpHedsPMU,2013-03-29 17:42,0,0,http://www.weibo.com/1005602965/zpHZY1kuG?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 19:39
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,没意思，非turbo，油耗也没什么看点,小米手机,,,【2014款三菱Mirage 年底上市】搭载1.2升三缸引擎，最大功率输出55千瓦，峰值扭矩100牛米。虽然动力不那么强劲，但是一款低油耗的城市用车。无级变速箱下，城市/高速/综合路况行驶百公里燃油消耗分别为7.6/6.4/7.0升。#2013纽约车展#,,0,0,http://www.weibo.com/1649873781/zpHWb6D1y,2013-03-29 19:30,0,0,http://www.weibo.com/1005602965/zpHXmmUGO?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 19:33
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,,小米手机,,,今日求婚大作战，成功！@VJ雅静,,0,0,http://www.weibo.com/1687335387/zpHWzB2TL,2013-03-29 19:31,0,0,http://www.weibo.com/1005602965/zpHWI9kGB?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 19:31
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,,小米手机,,,【万达 分享】传说，有一个叫凯迪的人每天在长安街上拉着客~,,0,0,http://www.weibo.com/2607667467/zpHnvEW0T,2013-03-29 18:05,0,0,http://www.weibo.com/1005602965/zpHnFqbF6?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-29 18:05
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,壮观！停泊岛好，帮转，小豪貌似白了？,小米手机,,,各位亲爱的客户~~。。这里有项紧急通告~~本跳岛游，由于停泊岛的《观光亭》码头损坏程度相当严重，所以将改去小停泊岛《bubu长滩》观光~~一睹《bubu长滩》的风彩，观赏《bubu长滩的3D小鱼乐》。。您们应该有看过《3D食人鱼》吧!!直接在您眼前冲过~~,,0,0,http://www.weibo.com/2804458270/zpA31dXN2,2013-03-28 23:25,0,0,http://www.weibo.com/1005602965/zpA7TfxYH?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-28 23:37
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,小改款【新款别克君威官图发布 或年内国产上市】 http://t.cn/zThWIev (分享自ZAKER安卓手机版),ZAKER新闻杂志,,,,,,,,,0,0,http://www.weibo.com/1005602965/zppDfhsoV?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-27 20:54
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,洋大人尿也是香的，怂蛋【司机或被扣6分罚200元 对下车撒尿乘客不会处罚】 http://t.cn/zThWAEC (分享自ZAKER安卓手机版),ZAKER新闻杂志,,,,,,,,,0,0,http://www.weibo.com/1005602965/zppBgDB2G?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-27 20:49
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@上海开进彬:转发微博,小米手机,,,看来想坑喵星人是行不通了→＿→@艺术系女流氓 投稿,,0,0,http://www.weibo.com/1644395354/zpnayf9sk,2013-03-27 14:38,0,0,http://www.weibo.com/1005602965/zppxdc428?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-27 20:39
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,双涡轮 //@一成不变的吟游诗人:车中型男,小米手机,,,【新凯迪拉克CTS即将亮相】通用官方发布了新一代凯迪拉克CTS的预告图，新凯迪拉克CTS也将在27日开幕的纽约车展上首发亮相。新车将搭载3.6L V6双涡轮增压发动机，百公里加速4.6秒，极速达到274km/h。更多详情：http://t.cn/zTvmWQo,,0,0,http://www.weibo.com/1731930915/zpdIO1Ofm,2013-03-26 14:35,0,0,http://www.weibo.com/1005602965/zpf50tOwZ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-26 18:02
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,@尔稽文武 @Robort_Bob 【国产第九代雅阁将9月上市】 http://t.cn/zTPawlJ (分享自ZAKER安卓手机版),ZAKER新闻杂志,,,,,,,,,0,0,http://www.weibo.com/1005602965/zpeZ3qlfY?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-26 17:47
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,cena//@Jemmy3706:去印度即受罪啊！//@空空空空者:让人呕吐啊 //@吕世仰律师:,小米手机,,,【去了趟印度旅游 哥是一路吐着回国的】印度是我去过最脏的国家，有人的地方都有共同点——脏、乱、臭。到处都是垃圾、死尸、苍蝇……恒河里飘浮着腐烂的人和动物的尸体以及白森森的人骨，而岸上人们照样在腐尸旁边若无其事的洗脸刷牙……图片很恐怖，慎入！http://t.cn/zY31rK6（转）,,0,0,http://www.weibo.com/2709577332/zn56WhIxP,2013-03-12 12:59,0,0,http://www.weibo.com/1005602965/zp5Gdpiuw?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-25 18:06
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,【小贝纹身遭恶搞:办证+同性交友】 http://t.cn/zTv5zeO (分享自ZAKER安卓手机版),ZAKER新闻杂志,,,,,,,,,0,0,http://www.weibo.com/1005602965/zp5zK9Ncv?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-25 17:50
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,没有肉皮冻的老味道 我在这里:|大壶春(云山路店),小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zoSUxe2xZ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-24 09:36
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,什么路子 //@Robort_Bob:这玩哪处 //@薛蛮子: //@新浪房产: 【孟晓苏：韩正说上海房屋交易过去按总额1%征税，今后也照此办】,小米手机,,,政治局委员韩正已在央视说明，上海房屋交易过去按总额1%征税，今后也照此办。无奈上海人不放心，还在假离婚。你们只知限购部长官大，不知道中央政治局委员官更大吗？ //分享网易新闻:「上海购房式离婚屡现假戏真做」http://t.cn/zYkryAe @网易新闻客户端,,0,0,http://www.weibo.com/1955212357/zoLRB5MWg,2013-03-23 15:39,0,0,http://www.weibo.com/1005602965/zoNuX3M6g?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-23 19:49
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,这样看，房价还不够快。。 //@小肉丁_benny:  //@上海热门资讯:本月投标人数23589人！最低成交价90800，平均成交价91898！！,小米手机,,,90800！居然没到100000！整整一年，涨了3w多！！！,,0,0,http://www.weibo.com/2256231983/zoKfJlzMb,2013-03-23 11:33,0,0,http://www.weibo.com/1005602965/zoKsqhSja?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-23 12:05
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@照片这样拍:气势如虹~@全球顶尖摄影,小米手机,,,仰泳能不能别从这个角度拍照。。。这效果真是。。。「转」,,0,0,http://www.weibo.com/2143579695/zoJml9dW6,2013-03-23 09:17,0,0,http://www.weibo.com/1005602965/zoJTitYhG?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-23 10:38
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,我了个去,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zoELfq5Ig?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-22 21:35
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,这场地还打个毛配合啊，吊吧,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zoEHFuE6s?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-22 21:26
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,神曲，超爱的歌，屌丝本色 //@左小祖咒:广电总局乐队 今天正式挂牌营业,小米手机,,,（中英字幕）Radiohead-creep【广电总局乐队】90年初的作品 http://t.cn/h4sD48,,0,0,http://www.weibo.com/1680313495/xjWar1qNZ,2011-08-17 23:13,0,0,http://www.weibo.com/1005602965/zoEB3EtMN?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-22 21:09
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@sojump,小米手机,,,贱人就是矫情。,,0,0,http://www.weibo.com/1879307890/zokCDdP0e,2013-03-20 18:18,0,0,http://www.weibo.com/1005602965/zopVgA5PF?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-21 07:48
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,mark//@Robort_Bob:可以研究一下！,小米手机,,,大众汽车集团在中国主动召回部分搭载七速双离合变速箱(DSG)车辆常见问答。,,0,0,http://www.weibo.com/1798750043/zolHJ86NC,2013-03-20 21:04,0,0,http://www.weibo.com/1005602965/zopSJoGRi?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-21 07:42
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,文采大大的有 //@乾一公:那年去凤凰就住在沱江边，房间外有个小花园，凭栏望去，两岸迤逦尽收眼底。午后坐在江边看边城，突然下起雨来，一时间江面氤氲而朦胧，往来的小舟上撑起花花绿绿的伞，船夫们不慌不忙摇着橹，不时哼上几句船歌，和着潺潺水声在江上穿梭，我离江水那么近，恍若身处山水画卷之中,小米手机,,,凤凰旅行，最文艺的八件事——1．望江喝茶晒太阳；2．安静的小吧里读《边城》；3．漫步清晨六七点的小巷；4．寻找小店里一见钟情的饰物；5．坐一只船游沱江；6．不要错过吊脚楼上空的晚霞；7．心无杂念，单纯发呆；8．酒吧里感受迷离的夜。  爱摄影，爱旅行，关注@咱们一起去旅行 （转）,,0,0,http://www.weibo.com/2131445654/znx01n6tz,2013-03-15 11:59,0,0,http://www.weibo.com/1005602965/zolt57EGN?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-20 20:28
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,五太子威武 //@鬼马嘟: @庄炯炜  这个好 //@安卓论坛:新的消息指出Nexus 5的前置摄像头为210万像素，支持以30fps的速度进行1080p视频拍摄；主摄像头为1600万像素，除了提供60fps的1080p视频拍摄能力外，还提供以30fps的速度进行4K超高清分辨率视频的拍摄。4K视频啊！得多大的机身内存才够用？,小米手机,,,【Nexus 5将采用Nikon的三层传感器照相技术？】据Phonearena收到的消息称，下一代的Nexus将采用Nikon的三传感器型照相技术，类似适马的Foveon X3，每张照片由三层传感器组合而得，每一层都具有较小万像素值，通过合并三层图像得到一个高分辨率的具有更好的色彩渲染和光线捕捉的图像！,,0,0,http://www.weibo.com/1796445350/zo8kO0m3s,2013-03-19 11:02,0,0,http://www.weibo.com/1005602965/zoh7daUiA?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-20 09:23
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,三星，索爱，诺基亚，moto，小米，不算多 //@两个豆子:moto-nokia-索爱（非常短后被偷）-nokia-小米（被摔坏）-sumsung //@WillXie:西门子-moto-索爱-moto-htc-华为  //@正卡小野: 西门子-NEC-MOTO-西门子-索爱- HTC-iphone //@光源居士:你真败家，你这频率是一年不到就换个手机呀！,小米手机,,,回想一下自己用的手机牌子，从初中到现在顺序是诺基亚-波导—联想—MOTO—诺基亚—HTC—LG,,0,0,http://www.weibo.com/2029177923/znwWytOHj,2013-03-15 11:50,0,0,http://www.weibo.com/1005602965/znQ5ljgRO?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-17 12:34
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,8点20，发,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znF0iDvbx?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-16 08:21
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,微博一叫，315开始真唱了？,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znAYVCNKS?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 22:07
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,着装这么统一？,小米手机,,,【西单大悦城苹果店遭媒体围攻 】因央视315晚会曝光苹果公司在中国售后政策涉嫌歧视，现在北京西单大悦城苹果店如临大敌，安保瞬间升级。苹果专卖店店长已被媒体采访团，团团围住。苹果中国已向美国总部紧急请示。（财经网）,,0,0,http://www.weibo.com/2128372947/znATSDY40,2013-03-15 21:55,0,0,http://www.weibo.com/1005602965/znAUsqJD2?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:56
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,公关部，加班 //@一成不变的吟游诗人:坐不住了,小米手机,,,大众汽车关于中央电视台3.15晚会针对DSG报道的声明。大众汽车集团（中国）、大众汽车（中国）销售有限公司，上海大众和一汽-大众非常重视3月15日中央电视台3.15晚会节目对DSG问题的报道。提升客户满意度一直是我们的首要任务。我们高度重视该报道，并将以最快速度联系消费者予以解决。,,0,0,http://www.weibo.com/1798750043/znALZlyFe,2013-03-15 21:35,0,0,http://www.weibo.com/1005602965/znAPYnGeG?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:45
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,安卓和苹果的使用隐私问题也来了，老问题了,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znAP7bUuC?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:43
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,手哥，来自ipad，讽刺了啊,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znABRqX2b?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:10
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,还是假唱的,小米手机,,,中央电视台每年一度的3•15晚会，可能是世界上气氛最怪异的电视晚会一一时不时穿插着热闹的歌舞动画，观者却是追悼会般的心情，像农村出殡时的吹拉弹唱。,,0,0,http://www.weibo.com/1189615035/znAztmIV1,2013-03-15 21:04,0,0,http://www.weibo.com/1005602965/znAAffNMI?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:06
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,7速干式dsg终于爆发了//@头条新闻:转发微博,小米手机,,,【#315在行动#】央视315晚会曝光大众汽车DSG存在问题，大众汽车车主称，大众汽车在公路上踩油门，车辆不走，不踩油门汽车反而加速。速腾、迈腾、高尔夫、尚酷、CC、斯柯达等大众汽车均存在DSG故障，可致汽车在行驶过程中突然失速或加速。 直播：http://t.cn/zYr1qKl,,0,0,http://www.weibo.com/1638782947/znAveEU31,2013-03-15 20:54,0,0,http://www.weibo.com/1005602965/znAyprH58?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 21:02
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,dct，终于，大众，终于,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znAuz2p46?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 20:52
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,哈哈哈，那央视就会是最大的流氓企业，看谁拜码头晚了，少了,小米手机,,,315晚会不应该每年一次，我觉得应该参考“我是歌手”模式，改为“我是伪劣产品”栏目，每周曝光一批，整改合格的予以下榜，由新查出的伪劣产品上榜顶替。评委由公检法质监局担当，情节恶劣的直接毙了！观众手持臭鸡蛋烂皮鞋，情到深处直接投掷，按得蛋数评选出“最不要脸”产品！矮马，真解气！,,0,0,http://www.weibo.com/1745573472/znAp9By7g,2013-03-15 20:39,0,0,http://www.weibo.com/1005602965/znAqLxNgj?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 20:43
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,周大生，名字就是山寨,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znApTaslw?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 20:41
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,手哥，你太火了。。。央视第一条,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/znAmZukrW?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-15 20:33
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,trip advisor君，你怎么看@到到网 //@可爱_du:好有想法阿,小米手机,,,菠萝、香蕉的组合，如此的有趣，大家可以试试哟！,,0,0,http://www.weibo.com/2230536033/zmUQ35sHA,2013-03-11 10:50,0,0,http://www.weibo.com/1005602965/zngCWi36C?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-13 18:18
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,当年神片，虽然情节忘得差不多，就记得开头伊万一直跑的是大段台词和音乐，死去的不知道老爸的婴儿，吸毒的男主臆想掉进马桶的迷幻。。。 //@上海kiddy:伊万~,小米手机,,,【《猜火车》要拍续集了！】《猜火车》相信在很多影迷心中都是非一般的存在。导演鲍尔对续集《情色》(Porno)也已酝酿多年，而这项计划终于被提上了议事日程。鲍尔在采访中表示，希望能够于2016年开拍，并且认为他可以召集回全部的原班人马，包括伊万·麦克格雷格。,,0,0,http://www.weibo.com/1639483893/zn7tMp4rQ,2013-03-12 19:01,0,0,http://www.weibo.com/1005602965/zn8Lkcqch?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-12 22:17
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,在放 （美食，祈祷，恋爱），没看过，但记得有一个神翻译，（饭祷爱）,小米手机,,,,,,,,,0,0,http://www.weibo.com/1005602965/zmZryyhIg?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-03-11 22:33
